[00359] DAY      EO=1 IR=1 fused[EO+IR:0.70] tracks[#1]
[00360] DAY      EO=1 IR=1 fused[EO+IR:0.70] tracks[#1]
[00361] DAY      EO=1 IR=1 fused[EO+IR:0.70] tracks[#1]
[00362] DAY      EO=1 IR=1 fused[EO+IR:0.70] tracks[#1]
[00363] DAY      EO=1 IR=1 fused[EO+IR:0.70] tracks[#1]
[00364] DAY      EO=1 IR=1 fused[EO+IR:0.69] tracks[#1]
[00365] DAY      EO=1 IR=1 fused[EO+IR:0.69] tracks[#1]
[00366] DAY      EO=1 IR=1 fused[EO+IR:0.69] tracks[#1]
[00367] DAY      EO=1 IR=1 fused[EO+IR:0.68] tracks[#1]
[00368] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#1]
[00369] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#1]
[00370] DAY      EO=1 IR=1 fused[EO+IR:0.68] tracks[#1]
[00371] DAY      EO=1 IR=1 fused[EO+IR:0.69] tracks[#1]
[00372] DAY      EO=1 IR=1 fused[EO+IR:0.70] tracks[#1]
[00373] DAY      EO=1 IR=1 fused[EO+IR:0.71] tracks[#1]
[00374] DAY      EO=1 IR=1 fused[EO+IR:0.70] tracks[#1]
[00375] DAY      EO=1 IR=1 fused[EO+IR:0.69] tracks[#1]
[00376] DAY      EO=1 IR=1 fused[EO+IR:0.68] tracks[#1]
[00377] DAY      EO=1 IR=1 fused[EO+IR:0.69] tracks[#1]
[00378] DAY      EO=1 IR=1 fused[EO+IR:0.71] tracks[#1]
[00379] DAY      EO=1 IR=1 fused[EO+IR:0.70] tracks[#1]
[00380] DAY      EO=1 IR=1 fused[EO+IR:0.68] tracks[#1]
[00381] DAY      EO=1 IR=1 fused[EO+IR:0.69] tracks[#1]
[00382] DAY      EO=1 IR=1 fused[EO+IR:0.68] tracks[#1]
[00383] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#1]
[00384] DAY      EO=1 IR=1 fused[EO+IR:0.70] tracks[#1]
[00385] DAY      EO=1 IR=1 fused[EO+IR:0.69] tracks[#1]
[00386] DAY      EO=1 IR=1 fused[EO+IR:0.67] tracks[#1]
[00387] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#1]
[00388] DAY      EO=1 IR=1 fused[EO+IR:0.69] tracks[#1]
[00389] DAY      EO=1 IR=1 fused[EO+IR:0.67] tracks[#1]
[00390] DAY      EO=1 IR=1 fused[-] tracks[#1]
[00391] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#1]
[00392] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#1]
[00393] DAY      EO=1 IR=1 fused[EO+IR:0.71] tracks[#1]
[00394] DAY      EO=1 IR=1 fused[EO+IR:0.63] tracks[#1]
[00395] DAY      EO=1 IR=1 fused[EO+IR:0.65] tracks[#1]
[00396] DAY      EO=1 IR=1 fused[-] tracks[#1]
[00397] DAY      EO=1 IR=1 fused[-] tracks[#1]
[00398] DAY      EO=1 IR=1 fused[-] tracks[#1]
[00399] DAY      EO=1 IR=1 fused[EO+IR:0.65] tracks[#1]
[00400] DAY      EO=1 IR=1 fused[EO+IR:0.68] tracks[#1]
[00401] DAY      EO=1 IR=1 fused[EO+IR:0.65] tracks[#1]
[00402] DAY      EO=1 IR=1 fused[-] tracks[#1]
[00403] DAY      EO=1 IR=1 fused[-] tracks[#1]
[00404] DAY      EO=1 IR=1 fused[-] tracks[#1]
[00405] DAY      EO=1 IR=1 fused[EO+IR:0.65] tracks[#1]
[00406] DAY      EO=1 IR=1 fused[EO+IR:0.69] tracks[#1]
[00407] DAY      EO=1 IR=1 fused[EO+IR:0.68] tracks[#1]
[00408] DAY      EO=1 IR=1 fused[-] tracks[#1]
[00409] DAY      EO=1 IR=1 fused[-] tracks[#1]
[00410] DAY      EO=1 IR=1 fused[-] tracks[#1]
[00411] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#1]
[00412] DAY      EO=1 IR=1 fused[EO+IR:0.69] tracks[#1]
[00413] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#1]
[00414] DAY      EO=1 IR=1 fused[-] tracks[#1]
[00415] DAY      EO=1 IR=1 fused[-] tracks[#1]
[00416] DAY      EO=1 IR=1 fused[-] tracks[#1]
[00417] DAY      EO=1 IR=1 fused[-] tracks[#1]
[00418] DAY      EO=1 IR=1 fused[-] tracks[#1]
[00419] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#1]
[00420] DAY      EO=1 IR=1 fused[-] tracks[#1]
[00421] DAY      EO=1 IR=1 fused[-] tracks[#1]
[00422] DAY      EO=1 IR=1 fused[-] tracks[#1]
[00423] DAY      EO=1 IR=1 fused[-] tracks[#1]
[00424] DAY      EO=1 IR=1 fused[-] tracks[#1]
[00425] DAY      EO=1 IR=1 fused[-] tracks[-]
[00426] DAY      EO=1 IR=1 fused[-] tracks[-]
[00427] DAY      EO=1 IR=1 fused[-] tracks[-]
[00428] DAY      EO=1 IR=1 fused[-] tracks[-]
[00429] DAY      EO=1 IR=1 fused[-] tracks[-]
[00430] DAY      EO=1 IR=1 fused[-] tracks[-]
[00431] DAY      EO=1 IR=1 fused[-] tracks[-]
[00432] DAY      EO=1 IR=1 fused[-] tracks[-]
[00433] DAY      EO=1 IR=1 fused[-] tracks[-]
[00434] DAY      EO=1 IR=1 fused[-] tracks[-]
[00435] DAY      EO=1 IR=1 fused[-] tracks[-]
[00436] DAY      EO=1 IR=1 fused[-] tracks[-]
[00437] DAY      EO=1 IR=1 fused[-] tracks[-]
[00438] DAY      EO=1 IR=1 fused[-] tracks[-]
[00439] DAY      EO=1 IR=1 fused[-] tracks[-]
[00440] DAY      EO=1 IR=1 fused[-] tracks[-]
[00441] DAY      EO=1 IR=1 fused[-] tracks[-]
[00442] DAY      EO=1 IR=1 fused[-] tracks[-]
[00443] DAY      EO=1 IR=1 fused[-] tracks[-]
[00444] DAY      EO=1 IR=1 fused[-] tracks[-]
[00445] DAY      EO=1 IR=1 fused[-] tracks[-]
[00446] DAY      EO=1 IR=1 fused[-] tracks[-]
[00447] DAY      EO=1 IR=1 fused[-] tracks[-]
[00448] DAY      EO=1 IR=1 fused[-] tracks[-]
[00449] DAY      EO=1 IR=1 fused[-] tracks[-]
[00450] DAY      EO=1 IR=1 fused[-] tracks[-]
[00451] DAY      EO=1 IR=1 fused[-] tracks[-]
[00452] DAY      EO=1 IR=1 fused[-] tracks[-]
[00453] DAY      EO=1 IR=1 fused[-] tracks[-]
[00454] DAY      EO=1 IR=1 fused[-] tracks[-]
[00455] DAY      EO=1 IR=1 fused[-] tracks[-]
[00456] DAY      EO=1 IR=1 fused[-] tracks[-]
[00457] DAY      EO=1 IR=1 fused[-] tracks[-]
[00458] DAY      EO=1 IR=1 fused[-] tracks[-]
[00459] DAY      EO=1 IR=1 fused[-] tracks[-]
[00460] DAY      EO=1 IR=1 fused[-] tracks[-]
[00461] DAY      EO=1 IR=1 fused[-] tracks[-]
[00462] DAY      EO=1 IR=1 fused[-] tracks[-]
[00463] DAY      EO=1 IR=1 fused[-] tracks[-]
[00464] DAY      EO=1 IR=1 fused[-] tracks[-]
[00465] DAY      EO=1 IR=1 fused[-] tracks[-]
[00466] DAY      EO=1 IR=1 fused[-] tracks[-]
[00467] DAY      EO=1 IR=1 fused[-] tracks[-]
[00468] DAY      EO=1 IR=1 fused[-] tracks[-]
[00469] DAY      EO=1 IR=1 fused[-] tracks[-]
[00470] DAY      EO=1 IR=1 fused[-] tracks[-]
[00471] DAY      EO=1 IR=1 fused[-] tracks[-]
[00472] DAY      EO=1 IR=1 fused[-] tracks[-]
[00473] DAY      EO=1 IR=1 fused[-] tracks[-]
[00474] DAY      EO=1 IR=1 fused[-] tracks[-]
[00475] DAY      EO=1 IR=1 fused[-] tracks[-]
[00476] DAY      EO=1 IR=1 fused[-] tracks[-]
[00477] DAY      EO=1 IR=1 fused[-] tracks[-]
[00478] DAY      EO=1 IR=1 fused[-] tracks[-]
[00479] DAY      EO=1 IR=1 fused[-] tracks[-]
[00480] DAY      EO=1 IR=1 fused[-] tracks[-]
[00481] DAY      EO=1 IR=1 fused[-] tracks[-]
[00482] DAY      EO=1 IR=1 fused[-] tracks[-]
[00483] DAY      EO=1 IR=1 fused[-] tracks[-]
[00484] DAY      EO=1 IR=1 fused[-] tracks[-]
[00485] DAY      EO=1 IR=1 fused[-] tracks[-]
[00486] DAY      EO=1 IR=1 fused[-] tracks[-]
[00487] DAY      EO=1 IR=1 fused[-] tracks[-]
[00488] DAY      EO=1 IR=1 fused[-] tracks[-]
[00489] DAY      EO=1 IR=1 fused[-] tracks[-]
[00490] DAY      EO=1 IR=1 fused[-] tracks[-]
[00491] DAY      EO=1 IR=1 fused[-] tracks[-]
[00492] DAY      EO=1 IR=1 fused[-] tracks[-]
[00493] DAY      EO=1 IR=1 fused[-] tracks[-]
[00494] DAY      EO=1 IR=1 fused[-] tracks[-]
[00495] DAY      EO=1 IR=1 fused[-] tracks[-]
[00496] DAY      EO=1 IR=1 fused[-] tracks[-]
[00497] DAY      EO=1 IR=1 fused[-] tracks[-]
[00498] DAY      EO=1 IR=1 fused[-] tracks[-]
[00499] DAY      EO=1 IR=1 fused[-] tracks[-]
[00500] DAY      EO=1 IR=1 fused[-] tracks[-]
[00501] DAY      EO=1 IR=1 fused[-] tracks[-]
[00502] DAY      EO=1 IR=1 fused[-] tracks[-]
[00503] DAY      EO=1 IR=1 fused[-] tracks[-]
[00504] DAY      EO=1 IR=1 fused[-] tracks[-]
[00505] DAY      EO=1 IR=1 fused[-] tracks[-]
[00506] DAY      EO=1 IR=1 fused[-] tracks[-]
[00507] DAY      EO=1 IR=1 fused[-] tracks[-]
[00508] DAY      EO=1 IR=1 fused[-] tracks[-]
[00509] DAY      EO=1 IR=1 fused[-] tracks[-]
[00510] DAY      EO=1 IR=1 fused[-] tracks[-]
[00511] DAY      EO=1 IR=1 fused[-] tracks[-]
[00512] DAY      EO=1 IR=1 fused[-] tracks[-]
[00513] DAY      EO=1 IR=1 fused[-] tracks[-]
[00514] DAY      EO=1 IR=1 fused[-] tracks[-]
[00515] DAY      EO=1 IR=1 fused[-] tracks[-]
[00516] DAY      EO=1 IR=1 fused[-] tracks[-]
[00517] DAY      EO=1 IR=1 fused[-] tracks[-]
[00518] DAY      EO=1 IR=1 fused[-] tracks[-]
[00519] DAY      EO=1 IR=1 fused[-] tracks[-]
[00520] DAY      EO=1 IR=1 fused[-] tracks[-]
[00521] DAY      EO=1 IR=1 fused[-] tracks[-]
[00522] DAY      EO=1 IR=1 fused[-] tracks[-]
[00523] DAY      EO=1 IR=1 fused[-] tracks[-]
[00524] DAY      EO=1 IR=1 fused[-] tracks[-]
[00525] DAY      EO=1 IR=1 fused[-] tracks[-]
[00526] DAY      EO=1 IR=1 fused[-] tracks[-]
[00527] DAY      EO=1 IR=1 fused[-] tracks[-]
[00528] DAY      EO=1 IR=1 fused[-] tracks[-]
[00529] DAY      EO=1 IR=1 fused[-] tracks[-]
[00530] DAY      EO=1 IR=1 fused[-] tracks[-]
[00531] DAY      EO=1 IR=1 fused[-] tracks[-]
[00532] DAY      EO=1 IR=1 fused[-] tracks[-]
[00533] DAY      EO=1 IR=1 fused[-] tracks[-]
[00534] DAY      EO=1 IR=1 fused[-] tracks[-]
[00535] DAY      EO=1 IR=1 fused[-] tracks[-]
[00536] DAY      EO=1 IR=1 fused[-] tracks[-]
[00537] DAY      EO=1 IR=1 fused[-] tracks[-]
[00538] DAY      EO=1 IR=1 fused[-] tracks[-]
[00539] DAY      EO=1 IR=1 fused[-] tracks[-]
[00540] DAY      EO=1 IR=1 fused[-] tracks[-]
[00541] DAY      EO=1 IR=1 fused[-] tracks[-]
[00542] DAY      EO=1 IR=1 fused[-] tracks[-]
[00543] DAY      EO=1 IR=1 fused[-] tracks[-]
[00544] DAY      EO=1 IR=1 fused[-] tracks[-]
[00545] DAY      EO=1 IR=1 fused[-] tracks[-]
[00546] DAY      EO=1 IR=1 fused[-] tracks[-]
[00547] DAY      EO=1 IR=1 fused[-] tracks[-]
[00548] DAY      EO=1 IR=1 fused[-] tracks[-]
[00549] DAY      EO=1 IR=1 fused[-] tracks[-]
[00550] DAY      EO=2 IR=1 fused[-] tracks[-]
[00551] DAY      EO=1 IR=1 fused[-] tracks[-]
[00552] DAY      EO=1 IR=1 fused[-] tracks[-]
[00553] DAY      EO=1 IR=1 fused[EO+IR:0.57] tracks[-]
[00554] DAY      EO=1 IR=1 fused[-] tracks[-]
[00555] DAY      EO=1 IR=1 fused[-] tracks[-]
[00556] DAY      EO=1 IR=1 fused[-] tracks[-]
[00557] DAY      EO=1 IR=1 fused[-] tracks[-]
[00558] DAY      EO=2 IR=1 fused[EO+IR:0.59] tracks[-]
[00559] DAY      EO=2 IR=1 fused[-] tracks[-]
[00560] DAY      EO=1 IR=1 fused[-] tracks[-]
[00561] DAY      EO=1 IR=1 fused[-] tracks[-]
[00562] DAY      EO=1 IR=1 fused[-] tracks[-]
[00563] DAY      EO=1 IR=1 fused[-] tracks[-]
[00564] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00565] DAY      EO=2 IR=1 fused[EO+IR:0.62] tracks[#2]
[00566] DAY      EO=2 IR=1 fused[EO+IR:0.62] tracks[#2]
[00567] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00568] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00569] DAY      EO=1 IR=1 fused[EO+IR:0.63] tracks[#2]
[00570] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00571] DAY      EO=1 IR=1 fused[EO+IR:0.59] tracks[#2]
[00572] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00573] DAY      EO=1 IR=1 fused[EO+IR:0.58] tracks[#2]
[00574] DAY      EO=1 IR=1 fused[EO+IR:0.59] tracks[#2]
[00575] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00576] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00577] DAY      EO=1 IR=1 fused[EO+IR:0.58] tracks[#2]
[00578] DAY      EO=1 IR=1 fused[EO+IR:0.58] tracks[#2]
[00579] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00580] DAY      EO=1 IR=0 fused[-] tracks[#2]
[00581] DAY      EO=2 IR=1 fused[EO+IR:0.59] tracks[#2]
[00582] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00583] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00584] DAY      EO=1 IR=1 fused[EO+IR:0.59] tracks[#2]
[00585] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00586] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00587] DAY      EO=1 IR=1 fused[EO+IR:0.63] tracks[#2]
[00588] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00589] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00590] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00591] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00592] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00593] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00594] DAY      EO=1 IR=1 fused[EO+IR:0.59] tracks[#2]
[00595] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00596] DAY      EO=1 IR=1 fused[EO+IR:0.59] tracks[#2]
[00597] DAY      EO=1 IR=1 fused[EO+IR:0.58] tracks[#2]
[00598] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00599] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00600] DAY      EO=1 IR=1 fused[EO+IR:0.59] tracks[#2]
[00601] DAY      EO=1 IR=1 fused[EO+IR:0.59] tracks[#2]
[00602] DAY      EO=1 IR=1 fused[EO+IR:0.59] tracks[#2]
[00603] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00604] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00605] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00606] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00607] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00608] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00609] DAY      EO=1 IR=1 fused[EO+IR:0.57] tracks[#2]
[00610] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00611] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00612] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00613] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00614] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00615] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00616] DAY      EO=1 IR=1 fused[EO+IR:0.58] tracks[#2]
[00617] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00618] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00619] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00620] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00621] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00622] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00623] DAY      EO=1 IR=1 fused[EO+IR:0.63] tracks[#2]
[00624] DAY      EO=1 IR=1 fused[EO+IR:0.63] tracks[#2]
[00625] DAY      EO=1 IR=1 fused[EO+IR:0.63] tracks[#2]
[00626] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00627] DAY      EO=1 IR=1 fused[EO+IR:0.59] tracks[#2]
[00628] DAY      EO=1 IR=1 fused[EO+IR:0.63] tracks[#2]
[00629] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00630] DAY      EO=1 IR=1 fused[EO+IR:0.59] tracks[#2]
[00631] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00632] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00633] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00634] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00635] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00636] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00637] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#2]
[00638] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00639] DAY      EO=1 IR=1 fused[EO+IR:0.59] tracks[#2]
[00640] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00641] DAY      EO=1 IR=1 fused[EO+IR:0.63] tracks[#2]
[00642] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00643] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00644] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00645] DAY      EO=1 IR=1 fused[EO+IR:0.63] tracks[#2]
[00646] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00647] DAY      EO=1 IR=1 fused[EO+IR:0.59] tracks[#2]
[00648] DAY      EO=1 IR=1 fused[EO+IR:0.59] tracks[#2]
[00649] DAY      EO=1 IR=1 fused[EO+IR:0.59] tracks[#2]
[00650] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00651] DAY      EO=1 IR=1 fused[EO+IR:0.58] tracks[#2]
[00652] DAY      EO=1 IR=1 fused[EO+IR:0.58] tracks[#2]
[00653] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00654] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00655] DAY      EO=1 IR=1 fused[EO+IR:0.63] tracks[#2]
[00656] DAY      EO=1 IR=1 fused[EO+IR:0.63] tracks[#2]
[00657] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00658] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00659] DAY      EO=1 IR=1 fused[EO+IR:0.63] tracks[#2]
[00660] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00661] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00662] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00663] DAY      EO=1 IR=1 fused[EO+IR:0.63] tracks[#2]
[00664] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00665] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00666] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00667] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00668] DAY      EO=1 IR=1 fused[EO+IR:0.63] tracks[#2]
[00669] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00670] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00671] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00672] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00673] DAY      EO=1 IR=1 fused[EO+IR:0.57] tracks[#2]
[00674] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00675] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00676] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00677] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#2]
[00678] DAY      EO=1 IR=1 fused[EO+IR:0.63] tracks[#2]
[00679] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00680] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00681] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00682] DAY      EO=1 IR=1 fused[EO+IR:0.65] tracks[#2]
[00683] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00684] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00685] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00686] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00687] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00688] DAY      EO=1 IR=1 fused[EO+IR:0.63] tracks[#2]
[00689] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00690] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00691] DAY      EO=1 IR=1 fused[EO+IR:0.63] tracks[#2]
[00692] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00693] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00694] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00695] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00696] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00697] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00698] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00699] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#2]
[00700] DAY      EO=1 IR=1 fused[EO+IR:0.65] tracks[#2]
[00701] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00702] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#2]
[00703] DAY      EO=1 IR=1 fused[EO+IR:0.65] tracks[#2]
[00704] DAY      EO=1 IR=1 fused[EO+IR:0.65] tracks[#2]
[00705] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00706] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00707] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00708] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00709] DAY      EO=1 IR=1 fused[EO+IR:0.56] tracks[#2]
[00710] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00711] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00712] DAY      EO=1 IR=1 fused[EO+IR:0.62] tracks[#2]
[00713] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00714] DAY      EO=1 IR=1 fused[EO+IR:0.59] tracks[#2]
[00715] DAY      EO=1 IR=1 fused[EO+IR:0.58] tracks[#2]
[00716] DAY      EO=1 IR=1 fused[EO+IR:0.58] tracks[#2]
[00717] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00718] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00719] DAY      EO=1 IR=1 fused[EO+IR:0.59] tracks[#2]
[00720] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00721] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00722] DAY      EO=1 IR=1 fused[EO+IR:0.60] tracks[#2]
[00723] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00724] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00725] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00726] DAY      EO=2 IR=1 fused[EO+IR:0.61] tracks[#2]
[00727] DAY      EO=1 IR=1 fused[EO+IR:0.61] tracks[#2]
[00728] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00729] DAY      EO=1 IR=1 fused[EO+IR:0.63] tracks[#2]
[00730] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00731] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00732] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00733] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#2]
[00734] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#2]
[00735] DAY      EO=1 IR=1 fused[EO+IR:0.65] tracks[#2]
[00736] DAY      EO=1 IR=1 fused[EO+IR:0.65] tracks[#2]
[00737] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#2]
[00738] DAY      EO=1 IR=1 fused[EO+IR:0.65] tracks[#2]
[00739] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#2]
[00740] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#2]
[00741] DAY      EO=1 IR=1 fused[EO+IR:0.65] tracks[#2]
[00742] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#2]
[00743] DAY      EO=1 IR=1 fused[EO+IR:0.67] tracks[#2]
[00744] DAY      EO=1 IR=1 fused[EO+IR:0.65] tracks[#2]
[00745] DAY      EO=1 IR=1 fused[EO+IR:0.67] tracks[#2]
[00746] DAY      EO=1 IR=1 fused[EO+IR:0.65] tracks[#2]
[00747] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#2]
[00748] DAY      EO=1 IR=1 fused[EO+IR:0.65] tracks[#2]
[00749] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00750] DAY      EO=1 IR=1 fused[EO+IR:0.64] tracks[#2]
[00751] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#2]
[00752] DAY      EO=1 IR=1 fused[EO+IR:0.65] tracks[#2]
